item_id,order_id,product_id,product_name,category,quantity,unit_price,cost_price
ITEM003718,ORD01498,PROD014,Mouse Pad,Electronics,3,249,50
ITEM003719,ORD01498,PROD013,Coffee Maker,Kitchen,2,3499,850
ITEM003720,ORD01499,PROD009,Water Bottle,Sports,1,399,80
ITEM003721,ORD01500,PROD012,Casual T-Shirt,Clothing,1,599,120
ITEM003722,ORD01500,PROD004,Backpack,Bags,2,1899,450
ITEM003723,ORD01501,PROD009,Water Bottle,Sports,1,399,80
ITEM003724,ORD01501,PROD011,Bluetooth Speaker,Electronics,1,2499,580
ITEM003725,ORD01501,PROD007,Notebook Set,Stationery,3,199,40
ITEM003726,ORD01501,PROD004,Backpack,Bags,3,1899,450
ITEM003727,ORD01502,PROD012,Casual T-Shirt,Clothing,2,599,120
ITEM003728,ORD01502,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM003729,ORD01503,PROD004,Backpack,Bags,1,1899,450
ITEM003730,ORD01503,PROD013,Coffee Maker,Kitchen,1,3499,850
ITEM003731,ORD01503,PROD007,Notebook Set,Stationery,1,199,40
ITEM003732,ORD01504,PROD002,Running Shoes,Footwear,2,2999,600
ITEM003733,ORD01504,PROD004,Backpack,Bags,2,1899,450
ITEM003734,ORD01504,PROD003,Yoga Mat,Sports,1,799,180
ITEM003735,ORD01505,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM003736,ORD01505,PROD012,Casual T-Shirt,Clothing,3,599,120
ITEM003737,ORD01505,PROD010,Sunglasses,Accessories,3,1299,300
ITEM003738,ORD01505,PROD005,Smartwatch,Electronics,2,4999,1200
ITEM003739,ORD01506,PROD011,Bluetooth Speaker,Electronics,2,2499,580
ITEM003740,ORD01507,PROD014,Mouse Pad,Electronics,3,249,50
ITEM003741,ORD01507,PROD013,Coffee Maker,Kitchen,2,3499,850
ITEM003742,ORD01507,PROD007,Notebook Set,Stationery,3,199,40
ITEM003743,ORD01507,PROD009,Water Bottle,Sports,2,399,80
ITEM003744,ORD01508,PROD008,Desk Lamp,Home Decor,3,999,220
ITEM003745,ORD01509,PROD012,Casual T-Shirt,Clothing,2,599,120
ITEM003746,ORD01509,PROD014,Mouse Pad,Electronics,3,249,50
ITEM003747,ORD01510,PROD001,Wireless Earbuds,Electronics,3,1499,350
ITEM003748,ORD01510,PROD006,Face Wash,Beauty,2,299,60
ITEM003749,ORD01510,PROD005,Smartwatch,Electronics,1,4999,1200
ITEM003750,ORD01510,PROD009,Water Bottle,Sports,1,399,80
ITEM003751,ORD01511,PROD015,Moisturizer,Beauty,2,499,100
ITEM003752,ORD01512,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM003753,ORD01512,PROD009,Water Bottle,Sports,2,399,80
ITEM003754,ORD01512,PROD011,Bluetooth Speaker,Electronics,1,2499,580
ITEM003755,ORD01512,PROD012,Casual T-Shirt,Clothing,2,599,120
ITEM003756,ORD01513,PROD005,Smartwatch,Electronics,1,4999,1200
ITEM003757,ORD01514,PROD008,Desk Lamp,Home Decor,3,999,220
ITEM003758,ORD01514,PROD015,Moisturizer,Beauty,1,499,100
ITEM003759,ORD01515,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM003760,ORD01516,PROD012,Casual T-Shirt,Clothing,1,599,120
ITEM003761,ORD01516,PROD008,Desk Lamp,Home Decor,1,999,220
ITEM003762,ORD01517,PROD008,Desk Lamp,Home Decor,1,999,220
ITEM003763,ORD01518,PROD011,Bluetooth Speaker,Electronics,3,2499,580
ITEM003764,ORD01518,PROD009,Water Bottle,Sports,3,399,80
ITEM003765,ORD01518,PROD002,Running Shoes,Footwear,2,2999,600
ITEM003766,ORD01519,PROD005,Smartwatch,Electronics,2,4999,1200
ITEM003767,ORD01520,PROD002,Running Shoes,Footwear,1,2999,600
ITEM003768,ORD01520,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM003769,ORD01521,PROD009,Water Bottle,Sports,3,399,80
ITEM003770,ORD01521,PROD005,Smartwatch,Electronics,2,4999,1200
ITEM003771,ORD01521,PROD008,Desk Lamp,Home Decor,1,999,220
ITEM003772,ORD01522,PROD004,Backpack,Bags,1,1899,450
ITEM003773,ORD01522,PROD003,Yoga Mat,Sports,2,799,180
ITEM003774,ORD01523,PROD002,Running Shoes,Footwear,1,2999,600
ITEM003775,ORD01524,PROD015,Moisturizer,Beauty,2,499,100
ITEM003776,ORD01524,PROD004,Backpack,Bags,2,1899,450
ITEM003777,ORD01524,PROD008,Desk Lamp,Home Decor,1,999,220
ITEM003778,ORD01525,PROD009,Water Bottle,Sports,1,399,80
ITEM003779,ORD01525,PROD011,Bluetooth Speaker,Electronics,3,2499,580
ITEM003780,ORD01525,PROD014,Mouse Pad,Electronics,1,249,50
ITEM003781,ORD01525,PROD015,Moisturizer,Beauty,1,499,100
ITEM003782,ORD01526,PROD010,Sunglasses,Accessories,3,1299,300
ITEM003783,ORD01527,PROD007,Notebook Set,Stationery,1,199,40
ITEM003784,ORD01527,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM003785,ORD01527,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM003786,ORD01528,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM003787,ORD01528,PROD010,Sunglasses,Accessories,3,1299,300
ITEM003788,ORD01528,PROD004,Backpack,Bags,3,1899,450
ITEM003789,ORD01528,PROD012,Casual T-Shirt,Clothing,1,599,120
ITEM003790,ORD01529,PROD008,Desk Lamp,Home Decor,3,999,220
ITEM003791,ORD01529,PROD013,Coffee Maker,Kitchen,1,3499,850
ITEM003792,ORD01529,PROD002,Running Shoes,Footwear,3,2999,600
ITEM003793,ORD01530,PROD006,Face Wash,Beauty,2,299,60
ITEM003794,ORD01531,PROD015,Moisturizer,Beauty,3,499,100
ITEM003795,ORD01531,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM003796,ORD01531,PROD008,Desk Lamp,Home Decor,3,999,220
ITEM003797,ORD01532,PROD008,Desk Lamp,Home Decor,3,999,220
ITEM003798,ORD01532,PROD006,Face Wash,Beauty,3,299,60
ITEM003799,ORD01533,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM003800,ORD01534,PROD015,Moisturizer,Beauty,1,499,100
ITEM003801,ORD01534,PROD006,Face Wash,Beauty,2,299,60
ITEM003802,ORD01534,PROD004,Backpack,Bags,3,1899,450
ITEM003803,ORD01535,PROD005,Smartwatch,Electronics,1,4999,1200
ITEM003804,ORD01535,PROD010,Sunglasses,Accessories,3,1299,300
ITEM003805,ORD01535,PROD007,Notebook Set,Stationery,2,199,40
ITEM003806,ORD01536,PROD012,Casual T-Shirt,Clothing,3,599,120
ITEM003807,ORD01536,PROD009,Water Bottle,Sports,1,399,80
ITEM003808,ORD01536,PROD014,Mouse Pad,Electronics,1,249,50
ITEM003809,ORD01537,PROD004,Backpack,Bags,3,1899,450
ITEM003810,ORD01537,PROD010,Sunglasses,Accessories,2,1299,300
ITEM003811,ORD01538,PROD008,Desk Lamp,Home Decor,3,999,220
ITEM003812,ORD01538,PROD012,Casual T-Shirt,Clothing,1,599,120
ITEM003813,ORD01538,PROD005,Smartwatch,Electronics,2,4999,1200
ITEM003814,ORD01538,PROD010,Sunglasses,Accessories,1,1299,300
ITEM003815,ORD01539,PROD001,Wireless Earbuds,Electronics,3,1499,350
ITEM003816,ORD01539,PROD002,Running Shoes,Footwear,2,2999,600
ITEM003817,ORD01539,PROD004,Backpack,Bags,3,1899,450
ITEM003818,ORD01539,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM003819,ORD01540,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM003820,ORD01540,PROD007,Notebook Set,Stationery,2,199,40
ITEM003821,ORD01540,PROD011,Bluetooth Speaker,Electronics,2,2499,580
ITEM003822,ORD01541,PROD002,Running Shoes,Footwear,1,2999,600
ITEM003823,ORD01541,PROD006,Face Wash,Beauty,2,299,60
ITEM003824,ORD01542,PROD003,Yoga Mat,Sports,1,799,180
ITEM003825,ORD01542,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM003826,ORD01542,PROD002,Running Shoes,Footwear,3,2999,600
ITEM003827,ORD01543,PROD006,Face Wash,Beauty,2,299,60
ITEM003828,ORD01544,PROD010,Sunglasses,Accessories,2,1299,300
ITEM003829,ORD01544,PROD015,Moisturizer,Beauty,1,499,100
ITEM003830,ORD01545,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM003831,ORD01545,PROD004,Backpack,Bags,3,1899,450
ITEM003832,ORD01545,PROD003,Yoga Mat,Sports,1,799,180
ITEM003833,ORD01546,PROD010,Sunglasses,Accessories,2,1299,300
ITEM003834,ORD01547,PROD014,Mouse Pad,Electronics,1,249,50
ITEM003835,ORD01547,PROD007,Notebook Set,Stationery,1,199,40
ITEM003836,ORD01548,PROD004,Backpack,Bags,2,1899,450
ITEM003837,ORD01549,PROD002,Running Shoes,Footwear,1,2999,600
ITEM003838,ORD01549,PROD014,Mouse Pad,Electronics,3,249,50
ITEM003839,ORD01550,PROD001,Wireless Earbuds,Electronics,3,1499,350
ITEM003840,ORD01550,PROD009,Water Bottle,Sports,2,399,80
ITEM003841,ORD01550,PROD013,Coffee Maker,Kitchen,2,3499,850
ITEM003842,ORD01550,PROD005,Smartwatch,Electronics,1,4999,1200
ITEM003843,ORD01551,PROD014,Mouse Pad,Electronics,3,249,50
ITEM003844,ORD01551,PROD008,Desk Lamp,Home Decor,3,999,220
ITEM003845,ORD01551,PROD010,Sunglasses,Accessories,2,1299,300
ITEM003846,ORD01551,PROD004,Backpack,Bags,1,1899,450
ITEM003847,ORD01552,PROD004,Backpack,Bags,2,1899,450
ITEM003848,ORD01552,PROD006,Face Wash,Beauty,1,299,60
ITEM003849,ORD01553,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM003850,ORD01553,PROD011,Bluetooth Speaker,Electronics,2,2499,580
ITEM003851,ORD01553,PROD010,Sunglasses,Accessories,3,1299,300
ITEM003852,ORD01553,PROD004,Backpack,Bags,2,1899,450
ITEM003853,ORD01554,PROD008,Desk Lamp,Home Decor,1,999,220
ITEM003854,ORD01555,PROD004,Backpack,Bags,1,1899,450
ITEM003855,ORD01555,PROD005,Smartwatch,Electronics,1,4999,1200
ITEM003856,ORD01555,PROD006,Face Wash,Beauty,3,299,60
ITEM003857,ORD01556,PROD014,Mouse Pad,Electronics,1,249,50
ITEM003858,ORD01556,PROD001,Wireless Earbuds,Electronics,3,1499,350
ITEM003859,ORD01557,PROD010,Sunglasses,Accessories,3,1299,300
ITEM003860,ORD01558,PROD003,Yoga Mat,Sports,2,799,180
ITEM003861,ORD01558,PROD005,Smartwatch,Electronics,2,4999,1200
ITEM003862,ORD01558,PROD015,Moisturizer,Beauty,1,499,100
ITEM003863,ORD01558,PROD007,Notebook Set,Stationery,3,199,40
ITEM003864,ORD01559,PROD010,Sunglasses,Accessories,1,1299,300
ITEM003865,ORD01560,PROD007,Notebook Set,Stationery,1,199,40
ITEM003866,ORD01560,PROD003,Yoga Mat,Sports,1,799,180
ITEM003867,ORD01560,PROD004,Backpack,Bags,1,1899,450
ITEM003868,ORD01560,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM003869,ORD01561,PROD013,Coffee Maker,Kitchen,1,3499,850
ITEM003870,ORD01562,PROD004,Backpack,Bags,3,1899,450
ITEM003871,ORD01562,PROD013,Coffee Maker,Kitchen,1,3499,850
ITEM003872,ORD01563,PROD007,Notebook Set,Stationery,1,199,40
ITEM003873,ORD01564,PROD010,Sunglasses,Accessories,1,1299,300
ITEM003874,ORD01564,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM003875,ORD01564,PROD005,Smartwatch,Electronics,1,4999,1200
ITEM003876,ORD01565,PROD002,Running Shoes,Footwear,2,2999,600
ITEM003877,ORD01566,PROD009,Water Bottle,Sports,3,399,80
ITEM003878,ORD01566,PROD015,Moisturizer,Beauty,2,499,100
ITEM003879,ORD01566,PROD012,Casual T-Shirt,Clothing,3,599,120
ITEM003880,ORD01566,PROD007,Notebook Set,Stationery,3,199,40
ITEM003881,ORD01567,PROD009,Water Bottle,Sports,1,399,80
ITEM003882,ORD01567,PROD007,Notebook Set,Stationery,1,199,40
ITEM003883,ORD01567,PROD003,Yoga Mat,Sports,3,799,180
ITEM003884,ORD01568,PROD010,Sunglasses,Accessories,2,1299,300
ITEM003885,ORD01569,PROD004,Backpack,Bags,2,1899,450
ITEM003886,ORD01569,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM003887,ORD01569,PROD001,Wireless Earbuds,Electronics,3,1499,350
ITEM003888,ORD01569,PROD015,Moisturizer,Beauty,1,499,100
ITEM003889,ORD01570,PROD004,Backpack,Bags,2,1899,450
ITEM003890,ORD01570,PROD003,Yoga Mat,Sports,3,799,180
ITEM003891,ORD01570,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM003892,ORD01570,PROD015,Moisturizer,Beauty,2,499,100
ITEM003893,ORD01571,PROD003,Yoga Mat,Sports,2,799,180
ITEM003894,ORD01571,PROD007,Notebook Set,Stationery,2,199,40
ITEM003895,ORD01571,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM003896,ORD01571,PROD004,Backpack,Bags,2,1899,450
ITEM003897,ORD01572,PROD002,Running Shoes,Footwear,2,2999,600
ITEM003898,ORD01572,PROD010,Sunglasses,Accessories,1,1299,300
ITEM003899,ORD01572,PROD005,Smartwatch,Electronics,2,4999,1200
ITEM003900,ORD01572,PROD006,Face Wash,Beauty,2,299,60
ITEM003901,ORD01573,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM003902,ORD01573,PROD002,Running Shoes,Footwear,1,2999,600
ITEM003903,ORD01574,PROD001,Wireless Earbuds,Electronics,3,1499,350
ITEM003904,ORD01574,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM003905,ORD01574,PROD007,Notebook Set,Stationery,2,199,40
ITEM003906,ORD01575,PROD015,Moisturizer,Beauty,1,499,100
ITEM003907,ORD01576,PROD003,Yoga Mat,Sports,3,799,180
ITEM003908,ORD01577,PROD003,Yoga Mat,Sports,2,799,180
ITEM003909,ORD01577,PROD015,Moisturizer,Beauty,2,499,100
ITEM003910,ORD01577,PROD013,Coffee Maker,Kitchen,1,3499,850
ITEM003911,ORD01578,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM003912,ORD01578,PROD003,Yoga Mat,Sports,3,799,180
ITEM003913,ORD01578,PROD004,Backpack,Bags,3,1899,450
ITEM003914,ORD01579,PROD002,Running Shoes,Footwear,2,2999,600
ITEM003915,ORD01580,PROD008,Desk Lamp,Home Decor,3,999,220
ITEM003916,ORD01580,PROD003,Yoga Mat,Sports,2,799,180
ITEM003917,ORD01581,PROD014,Mouse Pad,Electronics,2,249,50
ITEM003918,ORD01581,PROD008,Desk Lamp,Home Decor,3,999,220
ITEM003919,ORD01581,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM003920,ORD01582,PROD011,Bluetooth Speaker,Electronics,2,2499,580
ITEM003921,ORD01582,PROD015,Moisturizer,Beauty,3,499,100
ITEM003922,ORD01583,PROD014,Mouse Pad,Electronics,2,249,50
ITEM003923,ORD01583,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM003924,ORD01584,PROD010,Sunglasses,Accessories,1,1299,300
ITEM003925,ORD01585,PROD015,Moisturizer,Beauty,3,499,100
ITEM003926,ORD01585,PROD004,Backpack,Bags,3,1899,450
ITEM003927,ORD01586,PROD012,Casual T-Shirt,Clothing,3,599,120
ITEM003928,ORD01586,PROD007,Notebook Set,Stationery,2,199,40
ITEM003929,ORD01586,PROD014,Mouse Pad,Electronics,3,249,50
ITEM003930,ORD01586,PROD010,Sunglasses,Accessories,1,1299,300
ITEM003931,ORD01587,PROD007,Notebook Set,Stationery,2,199,40
ITEM003932,ORD01588,PROD002,Running Shoes,Footwear,3,2999,600
ITEM003933,ORD01588,PROD005,Smartwatch,Electronics,1,4999,1200
ITEM003934,ORD01588,PROD004,Backpack,Bags,2,1899,450
ITEM003935,ORD01589,PROD004,Backpack,Bags,3,1899,450
ITEM003936,ORD01589,PROD010,Sunglasses,Accessories,2,1299,300
ITEM003937,ORD01589,PROD013,Coffee Maker,Kitchen,1,3499,850
ITEM003938,ORD01590,PROD013,Coffee Maker,Kitchen,2,3499,850
ITEM003939,ORD01591,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM003940,ORD01591,PROD015,Moisturizer,Beauty,3,499,100
ITEM003941,ORD01592,PROD011,Bluetooth Speaker,Electronics,1,2499,580
ITEM003942,ORD01592,PROD010,Sunglasses,Accessories,1,1299,300
ITEM003943,ORD01592,PROD002,Running Shoes,Footwear,3,2999,600
ITEM003944,ORD01593,PROD014,Mouse Pad,Electronics,2,249,50
ITEM003945,ORD01594,PROD010,Sunglasses,Accessories,1,1299,300
ITEM003946,ORD01594,PROD014,Mouse Pad,Electronics,2,249,50
ITEM003947,ORD01594,PROD009,Water Bottle,Sports,3,399,80
ITEM003948,ORD01595,PROD011,Bluetooth Speaker,Electronics,1,2499,580
ITEM003949,ORD01595,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM003950,ORD01596,PROD014,Mouse Pad,Electronics,3,249,50
ITEM003951,ORD01596,PROD006,Face Wash,Beauty,2,299,60
ITEM003952,ORD01596,PROD011,Bluetooth Speaker,Electronics,2,2499,580
ITEM003953,ORD01596,PROD003,Yoga Mat,Sports,3,799,180
ITEM003954,ORD01597,PROD013,Coffee Maker,Kitchen,1,3499,850
ITEM003955,ORD01597,PROD004,Backpack,Bags,3,1899,450
ITEM003956,ORD01597,PROD015,Moisturizer,Beauty,1,499,100
ITEM003957,ORD01597,PROD005,Smartwatch,Electronics,1,4999,1200
ITEM003958,ORD01598,PROD003,Yoga Mat,Sports,3,799,180
ITEM003959,ORD01599,PROD012,Casual T-Shirt,Clothing,1,599,120
ITEM003960,ORD01599,PROD006,Face Wash,Beauty,3,299,60
ITEM003961,ORD01599,PROD010,Sunglasses,Accessories,3,1299,300
ITEM003962,ORD01600,PROD015,Moisturizer,Beauty,1,499,100
ITEM003963,ORD01600,PROD012,Casual T-Shirt,Clothing,2,599,120
ITEM003964,ORD01600,PROD004,Backpack,Bags,1,1899,450
ITEM003965,ORD01601,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM003966,ORD01602,PROD011,Bluetooth Speaker,Electronics,3,2499,580
ITEM003967,ORD01602,PROD007,Notebook Set,Stationery,3,199,40
ITEM003968,ORD01602,PROD013,Coffee Maker,Kitchen,2,3499,850
ITEM003969,ORD01602,PROD012,Casual T-Shirt,Clothing,3,599,120
ITEM003970,ORD01603,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM003971,ORD01603,PROD014,Mouse Pad,Electronics,2,249,50
ITEM003972,ORD01604,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM003973,ORD01604,PROD003,Yoga Mat,Sports,3,799,180
ITEM003974,ORD01605,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM003975,ORD01606,PROD002,Running Shoes,Footwear,1,2999,600
ITEM003976,ORD01607,PROD011,Bluetooth Speaker,Electronics,3,2499,580
ITEM003977,ORD01607,PROD015,Moisturizer,Beauty,3,499,100
ITEM003978,ORD01607,PROD012,Casual T-Shirt,Clothing,3,599,120
ITEM003979,ORD01608,PROD007,Notebook Set,Stationery,3,199,40
ITEM003980,ORD01608,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM003981,ORD01609,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM003982,ORD01609,PROD005,Smartwatch,Electronics,2,4999,1200
ITEM003983,ORD01609,PROD006,Face Wash,Beauty,2,299,60
ITEM003984,ORD01609,PROD015,Moisturizer,Beauty,3,499,100
ITEM003985,ORD01610,PROD014,Mouse Pad,Electronics,1,249,50
ITEM003986,ORD01610,PROD010,Sunglasses,Accessories,1,1299,300
ITEM003987,ORD01610,PROD004,Backpack,Bags,3,1899,450
ITEM003988,ORD01611,PROD007,Notebook Set,Stationery,1,199,40
ITEM003989,ORD01611,PROD005,Smartwatch,Electronics,2,4999,1200
ITEM003990,ORD01611,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM003991,ORD01612,PROD013,Coffee Maker,Kitchen,2,3499,850
ITEM003992,ORD01613,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM003993,ORD01613,PROD010,Sunglasses,Accessories,3,1299,300
ITEM003994,ORD01613,PROD011,Bluetooth Speaker,Electronics,3,2499,580
ITEM003995,ORD01614,PROD015,Moisturizer,Beauty,3,499,100
ITEM003996,ORD01614,PROD007,Notebook Set,Stationery,1,199,40
ITEM003997,ORD01615,PROD002,Running Shoes,Footwear,3,2999,600
ITEM003998,ORD01615,PROD006,Face Wash,Beauty,3,299,60
ITEM003999,ORD01615,PROD011,Bluetooth Speaker,Electronics,2,2499,580
ITEM004000,ORD01615,PROD004,Backpack,Bags,1,1899,450
ITEM004001,ORD01616,PROD007,Notebook Set,Stationery,2,199,40
ITEM004002,ORD01616,PROD003,Yoga Mat,Sports,2,799,180
ITEM004003,ORD01616,PROD015,Moisturizer,Beauty,3,499,100
ITEM004004,ORD01617,PROD002,Running Shoes,Footwear,1,2999,600
ITEM004005,ORD01618,PROD002,Running Shoes,Footwear,2,2999,600
ITEM004006,ORD01618,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM004007,ORD01619,PROD013,Coffee Maker,Kitchen,1,3499,850
ITEM004008,ORD01619,PROD002,Running Shoes,Footwear,3,2999,600
ITEM004009,ORD01619,PROD006,Face Wash,Beauty,2,299,60
ITEM004010,ORD01620,PROD002,Running Shoes,Footwear,3,2999,600
ITEM004011,ORD01621,PROD015,Moisturizer,Beauty,1,499,100
ITEM004012,ORD01621,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM004013,ORD01621,PROD011,Bluetooth Speaker,Electronics,2,2499,580
ITEM004014,ORD01621,PROD006,Face Wash,Beauty,1,299,60
ITEM004015,ORD01622,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM004016,ORD01622,PROD010,Sunglasses,Accessories,2,1299,300
ITEM004017,ORD01622,PROD012,Casual T-Shirt,Clothing,3,599,120
ITEM004018,ORD01622,PROD015,Moisturizer,Beauty,2,499,100
ITEM004019,ORD01623,PROD004,Backpack,Bags,1,1899,450
ITEM004020,ORD01623,PROD001,Wireless Earbuds,Electronics,3,1499,350
ITEM004021,ORD01623,PROD014,Mouse Pad,Electronics,2,249,50
ITEM004022,ORD01624,PROD012,Casual T-Shirt,Clothing,3,599,120
ITEM004023,ORD01624,PROD014,Mouse Pad,Electronics,3,249,50
ITEM004024,ORD01624,PROD001,Wireless Earbuds,Electronics,3,1499,350
ITEM004025,ORD01624,PROD006,Face Wash,Beauty,1,299,60
ITEM004026,ORD01625,PROD008,Desk Lamp,Home Decor,3,999,220
ITEM004027,ORD01625,PROD009,Water Bottle,Sports,2,399,80
ITEM004028,ORD01625,PROD014,Mouse Pad,Electronics,1,249,50
ITEM004029,ORD01625,PROD012,Casual T-Shirt,Clothing,2,599,120
ITEM004030,ORD01626,PROD001,Wireless Earbuds,Electronics,3,1499,350
ITEM004031,ORD01626,PROD014,Mouse Pad,Electronics,2,249,50
ITEM004032,ORD01626,PROD002,Running Shoes,Footwear,2,2999,600
ITEM004033,ORD01627,PROD014,Mouse Pad,Electronics,2,249,50
ITEM004034,ORD01627,PROD007,Notebook Set,Stationery,3,199,40
ITEM004035,ORD01627,PROD002,Running Shoes,Footwear,2,2999,600
ITEM004036,ORD01628,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM004037,ORD01629,PROD006,Face Wash,Beauty,2,299,60
ITEM004038,ORD01630,PROD010,Sunglasses,Accessories,2,1299,300
ITEM004039,ORD01630,PROD004,Backpack,Bags,2,1899,450
ITEM004040,ORD01631,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM004041,ORD01632,PROD002,Running Shoes,Footwear,1,2999,600
ITEM004042,ORD01632,PROD007,Notebook Set,Stationery,3,199,40
ITEM004043,ORD01632,PROD013,Coffee Maker,Kitchen,2,3499,850
ITEM004044,ORD01633,PROD002,Running Shoes,Footwear,2,2999,600
ITEM004045,ORD01633,PROD015,Moisturizer,Beauty,1,499,100
ITEM004046,ORD01634,PROD009,Water Bottle,Sports,1,399,80
ITEM004047,ORD01634,PROD002,Running Shoes,Footwear,2,2999,600
ITEM004048,ORD01634,PROD005,Smartwatch,Electronics,1,4999,1200
ITEM004049,ORD01634,PROD003,Yoga Mat,Sports,1,799,180
ITEM004050,ORD01635,PROD011,Bluetooth Speaker,Electronics,3,2499,580
ITEM004051,ORD01636,PROD007,Notebook Set,Stationery,3,199,40
ITEM004052,ORD01636,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM004053,ORD01637,PROD001,Wireless Earbuds,Electronics,3,1499,350
ITEM004054,ORD01637,PROD007,Notebook Set,Stationery,2,199,40
ITEM004055,ORD01638,PROD010,Sunglasses,Accessories,3,1299,300
ITEM004056,ORD01638,PROD007,Notebook Set,Stationery,2,199,40
ITEM004057,ORD01638,PROD015,Moisturizer,Beauty,2,499,100
ITEM004058,ORD01638,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM004059,ORD01639,PROD002,Running Shoes,Footwear,3,2999,600
ITEM004060,ORD01640,PROD014,Mouse Pad,Electronics,1,249,50
ITEM004061,ORD01640,PROD011,Bluetooth Speaker,Electronics,3,2499,580
ITEM004062,ORD01641,PROD012,Casual T-Shirt,Clothing,1,599,120
ITEM004063,ORD01641,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM004064,ORD01642,PROD011,Bluetooth Speaker,Electronics,1,2499,580
ITEM004065,ORD01643,PROD004,Backpack,Bags,2,1899,450
ITEM004066,ORD01643,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM004067,ORD01643,PROD003,Yoga Mat,Sports,2,799,180
ITEM004068,ORD01644,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM004069,ORD01644,PROD011,Bluetooth Speaker,Electronics,1,2499,580
ITEM004070,ORD01644,PROD004,Backpack,Bags,3,1899,450
ITEM004071,ORD01645,PROD008,Desk Lamp,Home Decor,1,999,220
ITEM004072,ORD01645,PROD015,Moisturizer,Beauty,2,499,100
ITEM004073,ORD01646,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM004074,ORD01647,PROD002,Running Shoes,Footwear,2,2999,600
ITEM004075,ORD01647,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM004076,ORD01647,PROD003,Yoga Mat,Sports,1,799,180
ITEM004077,ORD01647,PROD014,Mouse Pad,Electronics,3,249,50
ITEM004078,ORD01648,PROD011,Bluetooth Speaker,Electronics,2,2499,580
ITEM004079,ORD01648,PROD004,Backpack,Bags,2,1899,450
ITEM004080,ORD01648,PROD008,Desk Lamp,Home Decor,1,999,220
ITEM004081,ORD01649,PROD015,Moisturizer,Beauty,3,499,100
ITEM004082,ORD01649,PROD003,Yoga Mat,Sports,3,799,180
ITEM004083,ORD01649,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM004084,ORD01649,PROD004,Backpack,Bags,1,1899,450
ITEM004085,ORD01650,PROD012,Casual T-Shirt,Clothing,3,599,120
ITEM004086,ORD01650,PROD002,Running Shoes,Footwear,2,2999,600
ITEM004087,ORD01650,PROD005,Smartwatch,Electronics,1,4999,1200
ITEM004088,ORD01651,PROD004,Backpack,Bags,3,1899,450
ITEM004089,ORD01652,PROD011,Bluetooth Speaker,Electronics,2,2499,580
ITEM004090,ORD01652,PROD008,Desk Lamp,Home Decor,3,999,220
ITEM004091,ORD01653,PROD010,Sunglasses,Accessories,3,1299,300
ITEM004092,ORD01653,PROD006,Face Wash,Beauty,2,299,60
