order_id,customer_id,order_date,channel,status,city,discount_pct
ORD00774,CUST0016,2023-07-23,Paid Search,Delivered,Ahmedabad,10
ORD00775,CUST0023,2022-01-31,Organic,Cancelled,Delhi,15
ORD00776,CUST0434,2023-07-22,Organic,Returned,Bangalore,0
ORD00777,CUST0071,2023-01-24,Direct,Delivered,Indore,0
ORD00778,CUST0415,2023-01-17,Direct,Cancelled,Kolkata,15
ORD00779,CUST0074,2022-05-14,Paid Search,Delivered,Delhi,10
ORD00780,CUST0126,2022-02-17,Paid Search,Delivered,Bangalore,0
ORD00781,CUST0408,2022-10-14,Direct,Cancelled,Ahmedabad,0
ORD00782,CUST0402,2023-04-27,Social Media,Returned,Hyderabad,15
ORD00783,CUST0192,2023-05-26,Social Media,Delivered,Ahmedabad,5
ORD00784,CUST0327,2023-08-21,Organic,Delivered,Bangalore,0
ORD00785,CUST0112,2022-11-10,Direct,Delivered,Hyderabad,10
ORD00786,CUST0228,2023-06-16,Paid Search,Delivered,Chennai,5
ORD00787,CUST0210,2023-01-12,Organic,Delivered,Delhi,15
ORD00788,CUST0432,2023-05-29,Paid Search,Delivered,Jaipur,0
ORD00789,CUST0185,2022-02-09,Social Media,Delivered,Pune,15
ORD00790,CUST0098,2023-12-24,Email,Delivered,Chennai,0
ORD00791,CUST0145,2022-12-21,Organic,Delivered,Hyderabad,0
ORD00792,CUST0384,2022-08-03,Email,Delivered,Chennai,5
ORD00793,CUST0220,2023-12-16,Organic,Delivered,Mumbai,0
ORD00794,CUST0415,2023-11-06,Paid Search,Returned,Kolkata,15
ORD00795,CUST0301,2022-01-24,Organic,Processing,Kolkata,0
ORD00796,CUST0323,2023-09-10,Social Media,Delivered,Jaipur,0
ORD00797,CUST0459,2022-11-08,Organic,Delivered,Ahmedabad,0
ORD00798,CUST0309,2023-05-16,Organic,Cancelled,Kolkata,5
ORD00799,CUST0106,2022-08-27,Paid Search,Delivered,Chennai,0
ORD00800,CUST0201,2022-06-10,Social Media,Delivered,Pune,0
ORD00801,CUST0490,2022-07-31,Paid Search,Returned,Ahmedabad,15
ORD00802,CUST0310,2023-08-12,Email,Delivered,Delhi,0
ORD00803,CUST0033,2023-02-13,Direct,Cancelled,Hyderabad,5
ORD00804,CUST0021,2022-04-04,Email,Delivered,Pune,0
ORD00805,CUST0213,2022-09-13,Email,Delivered,Bangalore,15
ORD00806,CUST0292,2022-04-08,Paid Search,Delivered,Chennai,0
ORD00807,CUST0370,2022-08-11,Direct,Delivered,Kolkata,0
ORD00808,CUST0085,2022-09-16,Paid Search,Delivered,Chennai,15
ORD00809,CUST0237,2023-01-26,Paid Search,Delivered,Jaipur,0
ORD00810,CUST0344,2023-04-21,Social Media,Delivered,Hyderabad,5
ORD00811,CUST0088,2022-01-19,Paid Search,Delivered,Kolkata,5
ORD00812,CUST0040,2023-11-19,Paid Search,Delivered,Ahmedabad,0
ORD00813,CUST0366,2022-02-05,Organic,Delivered,Mumbai,10
ORD00814,CUST0367,2023-11-07,Social Media,Delivered,Delhi,10
ORD00815,CUST0025,2023-01-22,Paid Search,Delivered,Jaipur,0
ORD00816,CUST0015,2022-01-15,Social Media,Delivered,Delhi,0
ORD00817,CUST0086,2022-02-15,Social Media,Delivered,Jaipur,0
ORD00818,CUST0119,2022-08-07,Paid Search,Delivered,Bangalore,15
ORD00819,CUST0007,2023-02-03,Organic,Returned,Kolkata,15
ORD00820,CUST0023,2022-03-10,Email,Delivered,Delhi,0
ORD00821,CUST0406,2023-08-06,Social Media,Processing,Delhi,15
ORD00822,CUST0474,2023-12-12,Social Media,Cancelled,Chennai,0
ORD00823,CUST0035,2022-12-10,Direct,Delivered,Ahmedabad,10
ORD00824,CUST0380,2022-08-27,Organic,Returned,Pune,0
ORD00825,CUST0122,2023-03-15,Organic,Delivered,Mumbai,0
ORD00826,CUST0193,2022-07-29,Direct,Delivered,Hyderabad,5
ORD00827,CUST0450,2022-12-03,Social Media,Returned,Ahmedabad,10
ORD00828,CUST0417,2022-10-23,Email,Delivered,Indore,0
ORD00829,CUST0277,2022-02-25,Social Media,Delivered,Delhi,5
ORD00830,CUST0094,2023-03-29,Direct,Delivered,Indore,0
ORD00831,CUST0325,2022-05-25,Organic,Delivered,Indore,0
ORD00832,CUST0041,2023-03-13,Organic,Delivered,Chennai,0
ORD00833,CUST0496,2023-10-13,Email,Delivered,Chennai,0
ORD00834,CUST0086,2023-04-28,Paid Search,Delivered,Jaipur,5
ORD00835,CUST0389,2022-11-04,Organic,Delivered,Kolkata,0
ORD00836,CUST0193,2023-07-30,Paid Search,Delivered,Hyderabad,0
ORD00837,CUST0372,2023-01-19,Paid Search,Delivered,Chennai,15
ORD00838,CUST0472,2022-05-08,Email,Processing,Pune,15
ORD00839,CUST0326,2023-12-07,Paid Search,Delivered,Indore,0
ORD00840,CUST0472,2023-01-06,Social Media,Delivered,Pune,10
ORD00841,CUST0484,2023-11-29,Social Media,Processing,Bangalore,0
ORD00842,CUST0395,2022-04-05,Social Media,Delivered,Pune,5
ORD00843,CUST0155,2023-05-28,Email,Cancelled,Ahmedabad,0
ORD00844,CUST0417,2022-05-27,Paid Search,Delivered,Indore,0
ORD00845,CUST0036,2023-12-15,Email,Delivered,Bangalore,0
ORD00846,CUST0250,2022-07-06,Social Media,Delivered,Ahmedabad,0
ORD00847,CUST0384,2022-07-07,Paid Search,Delivered,Chennai,10
ORD00848,CUST0086,2022-03-23,Paid Search,Delivered,Jaipur,10
ORD00849,CUST0345,2022-04-14,Paid Search,Processing,Bangalore,15
ORD00850,CUST0405,2022-02-12,Social Media,Delivered,Bangalore,10
ORD00851,CUST0493,2022-09-30,Paid Search,Delivered,Chennai,0
ORD00852,CUST0205,2023-01-23,Direct,Returned,Mumbai,0
ORD00853,CUST0446,2023-12-17,Social Media,Cancelled,Mumbai,0
ORD00854,CUST0317,2023-12-04,Organic,Delivered,Indore,0
ORD00855,CUST0497,2022-11-30,Email,Returned,Ahmedabad,0
ORD00856,CUST0464,2022-04-13,Organic,Delivered,Ahmedabad,10
ORD00857,CUST0255,2022-03-31,Direct,Delivered,Bangalore,5
ORD00858,CUST0277,2022-09-04,Email,Delivered,Delhi,0
ORD00859,CUST0367,2022-01-30,Direct,Returned,Delhi,0
ORD00860,CUST0341,2023-05-03,Organic,Delivered,Chennai,15
ORD00861,CUST0047,2023-12-10,Email,Delivered,Delhi,15
ORD00862,CUST0381,2023-01-26,Organic,Delivered,Jaipur,0
ORD00863,CUST0382,2022-04-29,Direct,Delivered,Pune,0
ORD00864,CUST0275,2022-07-14,Email,Processing,Chennai,0
ORD00865,CUST0114,2022-04-20,Organic,Processing,Delhi,0
ORD00866,CUST0308,2022-10-18,Email,Returned,Bangalore,0
ORD00867,CUST0159,2023-05-30,Direct,Delivered,Ahmedabad,5
ORD00868,CUST0425,2022-08-09,Direct,Delivered,Delhi,15
ORD00869,CUST0377,2022-02-23,Email,Delivered,Mumbai,15
ORD00870,CUST0281,2023-02-06,Direct,Returned,Delhi,5
ORD00871,CUST0145,2022-10-17,Social Media,Delivered,Hyderabad,0
ORD00872,CUST0436,2023-12-28,Social Media,Delivered,Delhi,5
ORD00873,CUST0112,2022-07-20,Email,Delivered,Hyderabad,15
ORD00874,CUST0193,2023-03-14,Organic,Processing,Hyderabad,0
ORD00875,CUST0264,2023-10-28,Social Media,Delivered,Delhi,0
ORD00876,CUST0251,2022-11-06,Paid Search,Delivered,Hyderabad,15
ORD00877,CUST0399,2023-04-20,Paid Search,Delivered,Ahmedabad,0
ORD00878,CUST0466,2023-06-06,Social Media,Delivered,Chennai,0
ORD00879,CUST0049,2023-08-31,Direct,Delivered,Pune,0
ORD00880,CUST0051,2022-11-30,Direct,Returned,Pune,0
ORD00881,CUST0417,2023-12-19,Social Media,Delivered,Indore,10
ORD00882,CUST0033,2023-06-16,Email,Processing,Hyderabad,0
ORD00883,CUST0442,2023-09-06,Paid Search,Delivered,Pune,0
ORD00884,CUST0106,2023-10-31,Paid Search,Returned,Chennai,0
ORD00885,CUST0153,2023-01-08,Organic,Delivered,Kolkata,10
ORD00886,CUST0274,2023-04-01,Social Media,Delivered,Jaipur,0
ORD00887,CUST0262,2022-08-03,Email,Delivered,Mumbai,0
ORD00888,CUST0154,2022-08-09,Organic,Delivered,Chennai,0
ORD00889,CUST0217,2022-03-18,Direct,Delivered,Delhi,0
ORD00890,CUST0482,2023-12-13,Organic,Delivered,Kolkata,15
ORD00891,CUST0099,2023-01-17,Organic,Processing,Hyderabad,5
ORD00892,CUST0494,2023-09-11,Organic,Delivered,Kolkata,10
ORD00893,CUST0169,2023-10-18,Direct,Returned,Kolkata,0
ORD00894,CUST0141,2022-01-11,Direct,Delivered,Indore,0
ORD00895,CUST0090,2023-06-24,Paid Search,Delivered,Kolkata,15
ORD00896,CUST0139,2023-09-15,Organic,Delivered,Mumbai,5
ORD00897,CUST0177,2023-11-26,Organic,Delivered,Jaipur,0
ORD00898,CUST0291,2022-10-01,Email,Processing,Jaipur,15
ORD00899,CUST0348,2023-09-16,Direct,Returned,Bangalore,10
ORD00900,CUST0483,2022-08-23,Direct,Delivered,Pune,0
ORD00901,CUST0040,2022-09-03,Social Media,Delivered,Ahmedabad,0
ORD00902,CUST0476,2023-05-20,Social Media,Processing,Jaipur,0
ORD00903,CUST0255,2023-06-12,Organic,Delivered,Bangalore,15
ORD00904,CUST0366,2023-03-12,Direct,Returned,Mumbai,10
ORD00905,CUST0311,2023-04-05,Social Media,Delivered,Bangalore,0
ORD00906,CUST0264,2022-12-28,Paid Search,Delivered,Delhi,0
ORD00907,CUST0468,2023-11-27,Direct,Cancelled,Bangalore,0
ORD00908,CUST0151,2022-09-29,Social Media,Delivered,Indore,0
ORD00909,CUST0423,2022-02-06,Paid Search,Delivered,Ahmedabad,0
ORD00910,CUST0180,2022-07-10,Paid Search,Delivered,Jaipur,10
ORD00911,CUST0004,2022-06-09,Paid Search,Delivered,Mumbai,0
ORD00912,CUST0225,2023-11-04,Paid Search,Delivered,Bangalore,15
ORD00913,CUST0021,2022-05-17,Organic,Delivered,Pune,5
ORD00914,CUST0251,2023-07-18,Paid Search,Returned,Hyderabad,5
ORD00915,CUST0068,2022-04-23,Organic,Delivered,Chennai,10
ORD00916,CUST0393,2023-12-02,Email,Delivered,Jaipur,10
ORD00917,CUST0223,2023-05-07,Email,Delivered,Jaipur,0
ORD00918,CUST0128,2022-10-15,Paid Search,Delivered,Indore,15
ORD00919,CUST0102,2023-05-01,Email,Delivered,Delhi,0
ORD00920,CUST0323,2023-10-12,Organic,Delivered,Jaipur,0
ORD00921,CUST0010,2023-09-24,Organic,Delivered,Chennai,0
ORD00922,CUST0119,2022-08-16,Social Media,Delivered,Bangalore,0
ORD00923,CUST0144,2022-12-26,Organic,Delivered,Indore,15
ORD00924,CUST0144,2023-09-14,Organic,Processing,Indore,0
ORD00925,CUST0156,2022-04-25,Organic,Delivered,Jaipur,0
ORD00926,CUST0185,2023-01-06,Organic,Delivered,Pune,0
ORD00927,CUST0309,2022-05-04,Direct,Cancelled,Kolkata,0
ORD00928,CUST0361,2023-04-02,Direct,Delivered,Chennai,0
ORD00929,CUST0243,2022-07-26,Organic,Delivered,Pune,0
ORD00930,CUST0459,2023-01-10,Organic,Delivered,Ahmedabad,10
ORD00931,CUST0357,2022-05-13,Email,Delivered,Pune,15
ORD00932,CUST0273,2023-06-10,Paid Search,Delivered,Delhi,10
ORD00933,CUST0206,2023-09-14,Organic,Delivered,Pune,15
ORD00934,CUST0258,2023-12-26,Paid Search,Delivered,Pune,0
ORD00935,CUST0274,2022-09-01,Direct,Delivered,Jaipur,0
ORD00936,CUST0128,2022-08-04,Social Media,Delivered,Indore,0
ORD00937,CUST0043,2023-12-24,Direct,Delivered,Chennai,0
ORD00938,CUST0113,2022-10-14,Social Media,Processing,Kolkata,10
ORD00939,CUST0382,2023-12-06,Social Media,Delivered,Pune,5
ORD00940,CUST0298,2023-10-07,Email,Delivered,Kolkata,5
ORD00941,CUST0095,2022-06-30,Direct,Delivered,Hyderabad,0
ORD00942,CUST0084,2022-07-01,Organic,Delivered,Chennai,5
ORD00943,CUST0270,2022-05-21,Organic,Delivered,Delhi,0
ORD00944,CUST0391,2023-10-22,Organic,Delivered,Ahmedabad,0
ORD00945,CUST0308,2022-01-14,Organic,Delivered,Bangalore,0
ORD00946,CUST0044,2022-07-27,Social Media,Delivered,Delhi,0
ORD00947,CUST0246,2022-06-08,Social Media,Delivered,Delhi,0
ORD00948,CUST0053,2023-07-12,Organic,Cancelled,Hyderabad,0
ORD00949,CUST0076,2022-12-28,Social Media,Delivered,Kolkata,0
ORD00950,CUST0115,2022-04-15,Paid Search,Delivered,Mumbai,0
ORD00951,CUST0092,2023-03-15,Paid Search,Cancelled,Delhi,15
ORD00952,CUST0179,2022-04-17,Paid Search,Delivered,Jaipur,15
ORD00953,CUST0399,2023-11-03,Paid Search,Delivered,Ahmedabad,5
ORD00954,CUST0296,2023-03-14,Direct,Delivered,Bangalore,5
ORD00955,CUST0218,2023-05-08,Organic,Processing,Hyderabad,0
ORD00956,CUST0276,2023-07-01,Organic,Delivered,Chennai,10
ORD00957,CUST0360,2022-03-31,Organic,Cancelled,Mumbai,0
ORD00958,CUST0491,2022-05-17,Direct,Delivered,Pune,0
ORD00959,CUST0236,2022-05-28,Email,Delivered,Hyderabad,15
ORD00960,CUST0014,2023-12-14,Social Media,Delivered,Kolkata,10
ORD00961,CUST0073,2022-03-22,Social Media,Returned,Jaipur,0
ORD00962,CUST0381,2022-05-24,Paid Search,Returned,Jaipur,15
ORD00963,CUST0080,2022-03-03,Email,Delivered,Mumbai,0
ORD00964,CUST0427,2023-03-10,Social Media,Delivered,Indore,5
ORD00965,CUST0194,2022-05-09,Organic,Delivered,Mumbai,15
ORD00966,CUST0431,2022-03-21,Paid Search,Delivered,Chennai,0
ORD00967,CUST0139,2022-04-22,Paid Search,Returned,Mumbai,0
ORD00968,CUST0123,2022-10-16,Organic,Delivered,Hyderabad,0
ORD00969,CUST0104,2023-10-16,Paid Search,Processing,Delhi,10
ORD00970,CUST0289,2023-05-11,Paid Search,Processing,Ahmedabad,0
ORD00971,CUST0385,2022-10-17,Email,Processing,Bangalore,15
ORD00972,CUST0460,2023-05-31,Email,Delivered,Hyderabad,10
ORD00973,CUST0245,2023-08-24,Organic,Delivered,Chennai,0
ORD00974,CUST0048,2022-08-26,Social Media,Returned,Kolkata,0
ORD00975,CUST0374,2023-09-16,Paid Search,Delivered,Bangalore,5
ORD00976,CUST0199,2022-09-02,Organic,Delivered,Indore,15
ORD00977,CUST0413,2022-01-16,Paid Search,Cancelled,Kolkata,0
ORD00978,CUST0233,2022-11-18,Organic,Delivered,Bangalore,0
ORD00979,CUST0037,2022-07-03,Social Media,Delivered,Mumbai,0
ORD00980,CUST0440,2022-10-21,Organic,Delivered,Bangalore,10
ORD00981,CUST0212,2023-06-03,Direct,Delivered,Bangalore,0
ORD00982,CUST0437,2022-04-18,Paid Search,Delivered,Indore,5
ORD00983,CUST0179,2023-04-23,Organic,Delivered,Jaipur,5
ORD00984,CUST0034,2022-11-21,Email,Delivered,Chennai,0
ORD00985,CUST0080,2023-04-27,Paid Search,Delivered,Mumbai,10
ORD00986,CUST0480,2023-01-06,Direct,Processing,Pune,15
ORD00987,CUST0091,2022-03-27,Paid Search,Delivered,Bangalore,15
ORD00988,CUST0269,2022-08-08,Organic,Cancelled,Ahmedabad,0
ORD00989,CUST0179,2023-03-06,Direct,Delivered,Jaipur,15
ORD00990,CUST0401,2023-09-04,Social Media,Delivered,Ahmedabad,0
ORD00991,CUST0381,2022-11-21,Direct,Processing,Jaipur,5
ORD00992,CUST0059,2023-11-22,Direct,Processing,Kolkata,0
ORD00993,CUST0050,2022-02-07,Paid Search,Delivered,Kolkata,0
ORD00994,CUST0111,2022-12-23,Social Media,Delivered,Ahmedabad,0
ORD00995,CUST0460,2022-11-11,Paid Search,Processing,Hyderabad,5
ORD00996,CUST0181,2022-12-27,Direct,Delivered,Hyderabad,0
ORD00997,CUST0278,2023-03-23,Social Media,Delivered,Ahmedabad,15
ORD00998,CUST0046,2023-10-28,Direct,Delivered,Kolkata,15
ORD00999,CUST0475,2023-07-12,Paid Search,Delivered,Pune,0
ORD01000,CUST0149,2023-03-07,Paid Search,Delivered,Pune,0
ORD01001,CUST0180,2023-04-21,Email,Delivered,Jaipur,0
ORD01002,CUST0451,2023-11-06,Direct,Delivered,Bangalore,0
ORD01003,CUST0014,2022-06-07,Email,Delivered,Kolkata,0
ORD01004,CUST0124,2023-07-24,Email,Returned,Kolkata,10
ORD01005,CUST0373,2022-06-27,Paid Search,Delivered,Delhi,0
ORD01006,CUST0402,2023-02-06,Direct,Delivered,Hyderabad,0
ORD01007,CUST0322,2023-08-31,Email,Cancelled,Kolkata,0
ORD01008,CUST0013,2022-05-14,Organic,Delivered,Chennai,0
ORD01009,CUST0372,2023-01-23,Organic,Delivered,Chennai,0
ORD01010,CUST0057,2023-04-16,Organic,Delivered,Kolkata,0
ORD01011,CUST0040,2023-05-22,Paid Search,Delivered,Ahmedabad,0
ORD01012,CUST0492,2023-10-03,Social Media,Delivered,Jaipur,0
ORD01013,CUST0466,2023-04-07,Organic,Delivered,Chennai,10
ORD01014,CUST0438,2022-02-02,Direct,Delivered,Chennai,10
ORD01015,CUST0280,2022-01-06,Paid Search,Delivered,Bangalore,10
ORD01016,CUST0012,2023-06-15,Paid Search,Cancelled,Pune,0
ORD01017,CUST0113,2022-03-27,Paid Search,Processing,Kolkata,0
ORD01018,CUST0334,2022-10-29,Social Media,Delivered,Delhi,0
ORD01019,CUST0434,2022-10-15,Paid Search,Returned,Bangalore,15
ORD01020,CUST0306,2022-10-06,Paid Search,Delivered,Jaipur,0
ORD01021,CUST0231,2022-06-21,Paid Search,Delivered,Ahmedabad,10
ORD01022,CUST0487,2023-06-28,Organic,Delivered,Delhi,0
ORD01023,CUST0111,2023-11-04,Paid Search,Delivered,Ahmedabad,15
ORD01024,CUST0110,2023-04-22,Organic,Delivered,Kolkata,0
ORD01025,CUST0288,2022-10-12,Direct,Delivered,Delhi,5
ORD01026,CUST0417,2022-11-24,Email,Delivered,Indore,0
ORD01027,CUST0064,2023-04-09,Social Media,Delivered,Kolkata,0
ORD01028,CUST0330,2023-08-13,Paid Search,Delivered,Delhi,5
ORD01029,CUST0459,2023-07-01,Social Media,Delivered,Ahmedabad,0
ORD01030,CUST0371,2022-11-05,Paid Search,Delivered,Bangalore,0
ORD01031,CUST0202,2022-11-02,Email,Processing,Pune,0
ORD01032,CUST0072,2022-04-18,Paid Search,Delivered,Indore,0
ORD01033,CUST0003,2023-12-06,Direct,Delivered,Kolkata,0
ORD01034,CUST0039,2022-09-28,Email,Delivered,Ahmedabad,0
ORD01035,CUST0062,2022-05-10,Social Media,Cancelled,Jaipur,5
ORD01036,CUST0063,2023-06-19,Social Media,Processing,Delhi,0
ORD01037,CUST0116,2022-04-05,Organic,Delivered,Chennai,0
ORD01038,CUST0439,2022-07-30,Direct,Delivered,Delhi,0
ORD01039,CUST0111,2023-04-25,Organic,Delivered,Ahmedabad,10
ORD01040,CUST0233,2023-11-03,Organic,Delivered,Bangalore,0
ORD01041,CUST0445,2023-09-28,Organic,Delivered,Ahmedabad,0
ORD01042,CUST0488,2023-08-15,Paid Search,Delivered,Jaipur,0
ORD01043,CUST0009,2023-04-17,Paid Search,Delivered,Bangalore,0
ORD01044,CUST0475,2023-07-18,Paid Search,Delivered,Pune,10
ORD01045,CUST0261,2022-12-08,Paid Search,Delivered,Jaipur,15
ORD01046,CUST0375,2023-03-09,Paid Search,Delivered,Indore,10
ORD01047,CUST0266,2023-03-20,Organic,Delivered,Hyderabad,0
ORD01048,CUST0059,2022-02-24,Paid Search,Delivered,Kolkata,0
ORD01049,CUST0116,2023-09-28,Email,Cancelled,Chennai,0
ORD01050,CUST0178,2023-10-15,Email,Delivered,Chennai,10
ORD01051,CUST0379,2022-11-09,Social Media,Delivered,Chennai,0
ORD01052,CUST0493,2022-01-14,Direct,Cancelled,Chennai,0
ORD01053,CUST0497,2023-05-01,Direct,Delivered,Ahmedabad,0
ORD01054,CUST0291,2023-11-28,Social Media,Returned,Jaipur,0
ORD01055,CUST0172,2023-04-09,Social Media,Delivered,Kolkata,5
ORD01056,CUST0171,2023-06-15,Email,Delivered,Jaipur,5
ORD01057,CUST0255,2022-02-01,Social Media,Delivered,Bangalore,0
ORD01058,CUST0100,2023-01-22,Direct,Delivered,Chennai,5
ORD01059,CUST0090,2022-09-29,Social Media,Processing,Kolkata,0
ORD01060,CUST0297,2023-06-17,Paid Search,Delivered,Jaipur,0
ORD01061,CUST0256,2023-12-03,Organic,Processing,Delhi,10
ORD01062,CUST0084,2022-11-07,Organic,Delivered,Chennai,0
ORD01063,CUST0157,2022-01-06,Paid Search,Delivered,Kolkata,0
ORD01064,CUST0489,2022-03-30,Paid Search,Cancelled,Ahmedabad,0
ORD01065,CUST0478,2022-12-30,Social Media,Delivered,Hyderabad,0
ORD01066,CUST0306,2022-11-15,Social Media,Delivered,Jaipur,10
ORD01067,CUST0394,2022-07-24,Organic,Delivered,Pune,0
ORD01068,CUST0280,2022-07-07,Organic,Delivered,Bangalore,0
ORD01069,CUST0240,2022-12-29,Organic,Delivered,Chennai,5
ORD01070,CUST0403,2022-09-06,Direct,Cancelled,Pune,0
ORD01071,CUST0344,2022-01-07,Email,Delivered,Hyderabad,0
ORD01072,CUST0050,2022-10-25,Email,Delivered,Kolkata,15
ORD01073,CUST0265,2022-05-28,Direct,Delivered,Ahmedabad,0
ORD01074,CUST0353,2022-07-25,Organic,Delivered,Ahmedabad,0
ORD01075,CUST0050,2022-09-11,Organic,Delivered,Kolkata,5
ORD01076,CUST0154,2023-02-19,Paid Search,Delivered,Chennai,5
ORD01077,CUST0075,2023-10-14,Organic,Delivered,Delhi,0
ORD01078,CUST0262,2023-12-18,Paid Search,Delivered,Mumbai,10
ORD01079,CUST0342,2022-10-09,Paid Search,Returned,Pune,0
ORD01080,CUST0289,2023-02-03,Paid Search,Delivered,Ahmedabad,15
ORD01081,CUST0228,2022-02-13,Paid Search,Delivered,Chennai,0
ORD01082,CUST0108,2022-12-24,Organic,Delivered,Chennai,10
ORD01083,CUST0143,2023-11-06,Direct,Delivered,Hyderabad,5
ORD01084,CUST0093,2023-08-13,Social Media,Delivered,Ahmedabad,10
ORD01085,CUST0024,2022-01-31,Social Media,Delivered,Kolkata,15
ORD01086,CUST0390,2022-08-26,Email,Delivered,Indore,5
ORD01087,CUST0314,2022-09-14,Email,Delivered,Jaipur,0
ORD01088,CUST0324,2022-01-31,Social Media,Delivered,Hyderabad,15
ORD01089,CUST0103,2022-07-20,Paid Search,Delivered,Kolkata,0
ORD01090,CUST0045,2023-08-20,Direct,Delivered,Jaipur,0
ORD01091,CUST0458,2022-01-06,Social Media,Delivered,Jaipur,0
ORD01092,CUST0329,2023-06-25,Email,Delivered,Pune,0
ORD01093,CUST0225,2023-03-14,Organic,Delivered,Bangalore,0
ORD01094,CUST0308,2023-07-08,Direct,Delivered,Bangalore,15
ORD01095,CUST0496,2022-10-22,Social Media,Cancelled,Chennai,10
ORD01096,CUST0160,2023-02-13,Social Media,Delivered,Chennai,5
ORD01097,CUST0335,2022-01-31,Paid Search,Delivered,Kolkata,0
ORD01098,CUST0105,2023-07-15,Direct,Delivered,Chennai,5
ORD01099,CUST0360,2022-02-06,Email,Cancelled,Mumbai,10
ORD01100,CUST0371,2022-02-12,Paid Search,Delivered,Bangalore,0
ORD01101,CUST0245,2022-11-07,Organic,Returned,Chennai,0
ORD01102,CUST0441,2023-01-24,Paid Search,Delivered,Delhi,5
ORD01103,CUST0065,2023-03-17,Organic,Delivered,Mumbai,0
ORD01104,CUST0471,2022-03-01,Social Media,Delivered,Indore,15
ORD01105,CUST0024,2022-01-16,Organic,Delivered,Kolkata,0
ORD01106,CUST0161,2022-12-25,Social Media,Delivered,Bangalore,0
ORD01107,CUST0040,2022-09-14,Email,Delivered,Ahmedabad,0
ORD01108,CUST0155,2023-01-11,Social Media,Delivered,Ahmedabad,15
ORD01109,CUST0028,2022-12-21,Organic,Cancelled,Pune,10
ORD01110,CUST0108,2022-05-06,Organic,Processing,Chennai,15
ORD01111,CUST0488,2022-04-27,Email,Delivered,Jaipur,10
ORD01112,CUST0154,2022-03-28,Direct,Delivered,Chennai,0
ORD01113,CUST0197,2023-03-31,Organic,Delivered,Mumbai,5
ORD01114,CUST0027,2023-11-08,Paid Search,Delivered,Mumbai,10
ORD01115,CUST0111,2022-01-29,Paid Search,Delivered,Ahmedabad,15
ORD01116,CUST0284,2023-02-02,Paid Search,Delivered,Chennai,10
ORD01117,CUST0240,2022-09-01,Paid Search,Delivered,Chennai,0
ORD01118,CUST0395,2023-07-10,Organic,Delivered,Pune,0
ORD01119,CUST0415,2023-09-15,Paid Search,Delivered,Kolkata,0
ORD01120,CUST0228,2023-04-19,Organic,Delivered,Chennai,0
ORD01121,CUST0327,2023-07-24,Social Media,Delivered,Bangalore,10
ORD01122,CUST0489,2022-03-07,Paid Search,Delivered,Ahmedabad,0
ORD01123,CUST0336,2022-02-20,Organic,Delivered,Jaipur,5
ORD01124,CUST0022,2023-07-21,Direct,Processing,Hyderabad,0
ORD01125,CUST0277,2022-02-15,Organic,Delivered,Delhi,10
ORD01126,CUST0105,2022-11-30,Paid Search,Delivered,Chennai,0
ORD01127,CUST0311,2023-01-04,Paid Search,Processing,Bangalore,10
ORD01128,CUST0023,2022-10-25,Organic,Delivered,Delhi,0
ORD01129,CUST0400,2023-06-05,Organic,Delivered,Pune,5
ORD01130,CUST0491,2022-08-18,Email,Delivered,Pune,15
ORD01131,CUST0138,2022-07-19,Organic,Returned,Chennai,0
ORD01132,CUST0384,2022-04-29,Direct,Delivered,Chennai,0
ORD01133,CUST0259,2022-03-20,Organic,Returned,Chennai,0
ORD01134,CUST0126,2023-02-22,Email,Delivered,Bangalore,0
ORD01135,CUST0216,2023-06-02,Social Media,Returned,Indore,0
ORD01136,CUST0086,2022-05-04,Direct,Delivered,Jaipur,0
ORD01137,CUST0086,2022-03-16,Social Media,Delivered,Jaipur,5
ORD01138,CUST0206,2023-12-15,Organic,Cancelled,Pune,0
ORD01139,CUST0316,2022-04-21,Email,Delivered,Bangalore,5
ORD01140,CUST0323,2023-04-06,Organic,Delivered,Jaipur,10
ORD01141,CUST0304,2023-08-31,Paid Search,Delivered,Hyderabad,10
ORD01142,CUST0484,2022-04-10,Paid Search,Delivered,Bangalore,10
ORD01143,CUST0433,2023-03-13,Email,Processing,Delhi,0
ORD01144,CUST0221,2023-06-16,Organic,Delivered,Pune,0
ORD01145,CUST0225,2022-08-18,Direct,Returned,Bangalore,0
ORD01146,CUST0073,2022-04-09,Social Media,Delivered,Jaipur,10
ORD01147,CUST0276,2022-07-19,Email,Delivered,Chennai,0
ORD01148,CUST0483,2023-08-08,Email,Delivered,Pune,0
ORD01149,CUST0456,2023-03-19,Email,Delivered,Bangalore,0
ORD01150,CUST0039,2022-12-01,Paid Search,Delivered,Ahmedabad,10
ORD01151,CUST0362,2023-12-06,Organic,Delivered,Ahmedabad,10
ORD01152,CUST0339,2023-10-04,Social Media,Delivered,Indore,10
ORD01153,CUST0447,2022-08-14,Organic,Returned,Chennai,15
ORD01154,CUST0068,2022-07-23,Direct,Delivered,Chennai,0
ORD01155,CUST0035,2023-05-18,Organic,Delivered,Ahmedabad,10
ORD01156,CUST0299,2022-08-29,Direct,Cancelled,Pune,0
ORD01157,CUST0251,2023-10-08,Paid Search,Delivered,Hyderabad,0
ORD01158,CUST0340,2023-03-12,Paid Search,Delivered,Delhi,0
ORD01159,CUST0357,2023-02-12,Email,Cancelled,Pune,10
